Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³)
2021-05-26 00:00:00,36.23,102.74,31.61,75.79,33.4,1.16,24.3,0.6
2021-05-27 00:00:00,14.85,25.04,33.83,67.06,17.11,1.33,31.0,0.6
2021-05-28 00:00:00,9.09,17.53,31.69,70.55,20.54,1.28,29.0,0.6
2021-05-29 00:00:00,25.43,71.58,32.73,73.14,18.95,1.08,27.94,0.6
2021-05-30 00:00:00,41.85,104.07,34.06,67.7,29.51,1.76,29.21,0.6
2021-05-31 00:00:00,77.12,217.05,35.09,72.12,32.9,1.97,31.45,0.63
2021-06-01 00:00:00,47.2,131.8,32.92,70.12,29.42,0.97,39.59,0.6
2021-06-02 00:00:00,46.78,112.17,34.91,77.37,45.69,1.24,41.33,0.6
2021-06-03 00:00:00,52.42,142.54,29.49,77.05,33.89,1.31,41.07,0.6
2021-06-04 00:00:00,57.59,131.7,27.08,75.01,23.8,1.19,36.48,0.6
2021-06-05 00:00:00,34.89,94.97,28.54,68.43,25.02,1.45,40.15,0.6
2021-06-06 00:00:00,29.88,74.75,25.51,64.96,19.35,1.44,42.82,0.6
2021-06-07 00:00:00,30.39,61.11,26.86,65.47,17.28,1.51,41.61,0.6
2021-06-08 00:00:00,30.24,71.79,28.1,70.9,18.9,1.15,39.78,0.6
2021-06-09 00:00:00,30.21,70.1,31.07,86.11,21.21,1.3,38.51,0.6
2021-06-10 00:00:00,33.67,72.48,28.33,81.02,22.51,1.56,31.72,0.6
2021-06-11 00:00:00,39.57,85.19,28.38,78.39,34.81,1.19,30.02,0.49
2021-06-12 00:00:00,39.44,79.23,27.76,79.17,33.52,1.48,25.4,0.3
2021-06-13 00:00:00,25.27,57.88,23.17,65.07,27.95,1.29,19.17,0.3
2021-06-14 00:00:00,23.43,40.36,26.96,57.62,31.42,1.28,16.52,0.3
2021-06-15 00:00:00,25.98,47.89,26.53,54.72,22.68,1.04,22.49,0.3
2021-06-16 00:00:00,25.52,58.46,27.84,59.74,20.66,1.25,27.55,0.3
2021-06-17 00:00:00,18.05,37.71,38.88,69.21,23.79,1.22,23.78,0.3
2021-06-18 00:00:00,9.97,16.22,28.82,58.3,14.17,0.97,30.44,0.3
2021-06-19 00:00:00,27.78,49.2,22.29,51.48,15.31,0.92,18.47,0.3
2021-06-20 00:00:00,37.06,79.91,25.26,45.12,18.25,1.21,23.53,0.3
2021-06-21 00:00:00,34.17,78.47,28.07,46.86,16.97,1.18,30.06,0.3
2021-06-22 00:00:00,40.59,85.44,26.41,45.14,15.01,1.02,30.04,0.3
2021-06-23 00:00:00,23.95,39.63,21.81,48.61,14.81,1.23,19.48,0.3
2021-06-24 00:00:00,30.55,50.4,27.63,48.16,26.28,1.31,23.86,0.3
2021-06-25 00:00:00,24.72,39.04,29.37,40.71,29.17,0.61,24.87,0.3
2021-06-26 00:00:00,27.02,45.69,26.85,35.08,25.83,1.13,17.51,0.3
2021-06-27 00:00:00,46.99,84.32,31.53,25.06,46.33,1.31,12.66,0.3
2021-06-28 00:00:00,51.25,111.45,29.05,35.32,21.55,1.3,22.41,0.3
2021-06-29 00:00:00,36.42,88.07,30.57,48.24,25.23,1.08,27.24,0.3
2021-06-30 00:00:00,36.85,94.48,33.44,56.73,23.24,1.07,31.89,0.3
2021-07-01 00:00:00,27.92,59.35,32.21,60.95,15.33,1.09,30.75,0.3
2021-07-02 00:00:00,22.18,59.3,29.4,54.6,12.07,1.2,22.89,0.3
2021-07-03 00:00:00,26.0,81.77,30.4,51.78,21.55,0.83,26.13,0.3
2021-07-04 00:00:00,23.29,57.59,31.77,50.95,20.61,0.98,34.48,0.3
2021-07-05 00:00:00,30.07,79.29,34.09,57.23,19.43,0.84,27.63,0.3
2021-07-06 00:00:00,30.09,59.68,32.27,52.2,16.7,0.9,22.85,0.3
2021-07-07 00:00:00,49.82,130.42,32.92,46.39,19.89,0.97,20.06,0.3
2021-07-08 00:00:00,27.85,82.88,28.14,43.68,14.4,1.17,22.24,0.3
2021-07-09 00:00:00,27.92,55.29,31.91,41.79,21.84,0.87,21.37,0.3
2021-07-10 00:00:00,52.67,127.17,31.22,39.81,21.02,1.17,13.87,0.32
2021-07-11 00:00:00,38.8,106.76,29.19,37.96,23.14,0.59,18.7,0.3
2021-07-12 00:00:00,19.18,52.94,27.74,27.55,32.43,0.86,15.61,0.3
2021-07-13 00:00:00,15.11,52.0,24.73,21.72,45.16,0.93,11.5,0.3
2021-07-14 00:00:00,12.52,31.98,25.3,21.57,29.87,0.79,17.29,0.3
2021-07-15 00:00:00,12.59,22.39,25.2,23.39,19.48,0.76,20.08,0.3
2021-07-16 00:00:00,20.89,34.48,25.15,29.78,27.58,0.96,15.18,0.3
2021-07-17 00:00:00,27.66,65.36,26.2,29.44,26.49,0.68,9.91,0.3
2021-07-18 00:00:00,27.61,65.77,26.22,28.08,15.85,0.33,8.98,0.3
2021-07-19 00:00:00,21.77,43.58,26.09,32.45,10.3,0.46,15.82,0.3
2021-07-20 00:00:00,14.38,35.75,26.69,29.7,14.53,0.57,19.19,0.3
2021-07-21 00:00:00,16.18,25.0,26.86,31.47,17.52,0.51,17.49,0.3
2021-07-22 00:00:00,25.69,52.86,28.63,31.78,24.58,0.9,11.45,0.3
2021-07-23 00:00:00,24.7,63.05,30.75,31.6,30.62,0.82,16.5,0.3
2021-07-24 00:00:00,10.85,19.59,26.65,37.2,18.25,0.47,13.17,0.3
2021-07-25 00:00:00,8.73,20.4,28.17,31.1,18.64,0.55,21.68,0.3
2021-07-26 00:00:00,9.25,22.1,25.33,32.45,10.86,0.45,16.58,0.3
2021-07-27 00:00:00,6.65,23.02,25.23,34.97,9.78,0.58,16.09,0.3
2021-07-28 00:00:00,15.51,30.03,25.08,36.26,12.6,0.32,14.39,0.3
2021-07-29 00:00:00,14.26,32.34,25.15,34.51,9.92,0.5,14.55,0.3
2021-07-30 00:00:00,14.45,41.84,25.03,33.51,13.42,0.56,13.62,0.3
2021-07-31 00:00:00,10.89,25.18,26.38,31.93,13.94,0.74,19.29,0.3
2021-08-01 00:00:00,8.42,19.19,25.05,29.75,16.49,0.52,16.52,0.3
2021-08-02 00:00:00,13.21,34.45,23.82,30.49,12.4,0.53,15.01,0.43
2021-08-03 00:00:00,18.5,43.7,22.15,38.85,13.31,0.6,13.43,0.4
2021-08-04 00:00:00,23.32,68.84,22.65,37.24,17.01,1.1,12.07,0.49
2021-08-05 00:00:00,19.07,64.93,23.19,38.9,12.34,0.79,12.83,0.39
2021-08-06 00:00:00,12.7,59.4,23.74,38.51,11.23,0.91,13.78,0.57
2021-08-07 00:00:00,19.9,58.57,24.38,41.62,19.73,0.88,15.49,0.31
2021-08-08 00:00:00,14.01,44.85,21.66,38.52,12.19,0.95,12.54,0.38
2021-08-09 00:00:00,16.18,53.21,23.12,32.98,11.24,0.81,17.02,0.5
2021-08-10 00:00:00,14.33,35.28,25.63,34.75,12.47,0.87,21.8,0.3
2021-08-11 00:00:00,17.36,36.72,27.01,46.99,14.72,0.75,18.65,0.3
2021-08-12 00:00:00,40.68,103.21,25.84,40.43,14.32,0.82,16.87,0.3
2021-08-13 00:00:00,33.25,94.1,27.48,38.41,8.1,1.04,16.9,0.3
2021-08-14 00:00:00,40.72,130.15,29.89,35.3,16.45,1.27,19.34,0.3
2021-08-15 00:00:00,41.55,117.92,30.03,33.54,15.55,0.69,17.0,0.3
2021-08-16 00:00:00,48.91,127.14,30.68,35.01,17.58,0.73,16.61,0.3
2021-08-17 00:00:00,41.91,117.58,28.22,31.49,17.17,1.18,11.52,0.3
2021-08-18 00:00:00,26.53,66.83,29.02,29.16,21.11,1.07,11.41,0.3
2021-08-19 00:00:00,29.02,58.57,30.38,29.18,51.82,0.91,6.51,0.3
2021-08-20 00:00:00,14.08,29.91,26.93,27.46,11.93,0.21,13.12,0.3
2021-08-21 00:00:00,29.64,54.65,28.23,29.79,23.32,0.89,13.49,0.3
2021-08-22 00:00:00,26.53,70.02,27.22,27.32,20.55,0.72,17.1,0.3
2021-08-23 00:00:00,23.18,45.8,24.16,28.94,15.1,0.76,16.74,0.3
2021-08-24 00:00:00,23.02,46.53,24.89,29.92,15.07,0.77,17.53,0.3
2021-08-25 00:00:00,21.34,45.95,27.63,29.93,14.55,0.59,22.5,0.3
2021-08-26 00:00:00,20.99,49.12,27.5,29.68,13.12,0.55,18.14,0.3
2021-08-27 00:00:00,31.96,90.79,26.93,30.86,19.95,0.82,13.34,0.3
2021-08-28 00:00:00,42.65,122.29,30.21,26.61,33.88,0.97,11.95,0.3
2021-08-29 00:00:00,31.37,73.0,28.36,27.77,27.82,0.87,14.71,0.3
2021-08-30 00:00:00,17.99,50.05,26.62,25.36,44.77,1.25,12.37,0.3
2021-08-31 00:00:00,9.66,38.96,22.92,25.47,22.04,0.89,14.47,0.3
2021-09-01 00:00:00,22.35,40.55,25.17,32.23,18.04,0.78,17.45,0.3
2021-09-02 00:00:00,28.19,82.6,28.52,32.87,29.23,0.63,19.52,0.3
2021-09-03 00:00:00,20.03,52.32,27.63,34.06,19.02,0.8,17.42,0.3
2021-09-04 00:00:00,23.5,64.67,30.82,27.8,29.6,0.68,14.02,0.43
2021-09-05 00:00:00,50.52,121.52,30.87,26.13,31.0,1.34,16.92,0.45
2021-09-06 00:00:00,55.29,126.35,30.44,26.34,37.7,0.53,20.86,0.34
2021-09-07 00:00:00,22.03,61.35,27.45,23.73,31.19,0.82,16.68,0.6
2021-09-08 00:00:00,17.0,40.5,25.06,32.75,23.72,0.79,15.0,0.6
2021-09-09 00:00:00,15.75,36.01,21.65,40.29,21.21,0.79,14.74,0.41
2021-09-10 00:00:00,30.59,69.84,23.59,47.34,25.52,0.99,15.43,0.6
2021-09-11 00:00:00,27.09,63.61,26.08,45.47,21.8,0.86,19.78,0.6
2021-09-12 00:00:00,26.43,85.12,26.91,32.1,44.45,0.85,15.39,0.6
2021-09-13 00:00:00,19.97,63.22,26.22,28.01,56.36,0.73,15.34,0.6
2021-09-14 00:00:00,13.38,61.35,24.04,32.65,58.04,0.9,12.93,0.6
2021-09-15 00:00:00,10.64,25.25,21.38,38.67,14.07,0.98,17.32,0.6
2021-09-16 00:00:00,13.56,31.43,22.7,33.37,17.45,0.61,19.53,0.6
2021-09-17 00:00:00,19.76,42.96,20.35,32.2,17.05,0.73,13.19,0.6
2021-09-18 00:00:00,37.01,77.9,22.7,31.24,20.96,0.76,13.4,0.6
2021-09-19 00:00:00,39.14,85.0,23.9,37.72,20.54,1.27,16.0,0.6
2021-09-20 00:00:00,30.29,62.93,23.49,37.02,25.52,1.09,13.75,0.51
2021-09-21 00:00:00,39.88,103.27,25.37,36.33,28.71,1.2,11.91,0.3
2021-09-22 00:00:00,29.79,86.24,24.64,39.56,30.01,1.08,11.28,0.3
2021-09-23 00:00:00,27.73,60.35,22.94,38.54,27.3,1.04,13.94,0.3
2021-09-24 00:00:00,31.79,72.04,24.23,34.91,18.96,0.87,19.1,0.3
2021-09-25 00:00:00,51.77,125.44,24.94,37.01,33.39,1.28,14.72,0.46
2021-09-26 00:00:00,34.03,96.43,25.68,42.25,23.9,1.25,20.45,0.6
2021-09-27 00:00:00,28.45,90.74,23.99,37.55,42.27,1.26,13.3,0.6
2021-09-28 00:00:00,18.84,58.16,23.61,28.91,19.94,0.98,15.93,0.6
2021-09-29 00:00:00,25.67,79.09,23.06,28.15,34.17,0.98,11.85,0.6
2021-09-30 00:00:00,19.11,65.16,22.01,29.28,16.05,1.05,12.31,0.6
2021-10-01 00:00:00,12.48,39.56,22.05,30.94,29.95,1.02,10.51,0.6
2021-10-02 00:00:00,21.66,53.72,23.45,31.88,16.39,1.03,20.42,0.6
2021-10-03 00:00:00,36.45,101.33,24.18,28.85,16.92,1.06,15.74,0.6
2021-10-04 00:00:00,52.64,149.47,22.6,30.41,21.87,1.21,18.15,0.6
2021-10-05 00:00:00,48.82,133.48,25.55,28.82,20.65,1.33,11.02,0.6
2021-10-06 00:00:00,54.46,164.22,27.3,25.94,27.48,1.73,14.36,0.6
2021-10-07 00:00:00,45.3,154.99,25.29,29.37,17.04,1.28,17.79,0.6
2021-10-08 00:00:00,63.02,184.78,28.86,34.0,19.22,1.2,20.36,0.6
2021-10-09 00:00:00,70.59,204.14,26.24,40.05,18.05,1.3,21.38,0.6
2021-10-10 00:00:00,76.16,211.37,24.44,37.86,14.47,1.69,39.97,0.6
2021-10-11 00:00:00,74.35,227.96,25.46,40.16,23.69,1.16,42.82,0.6
2021-10-12 00:00:00,101.57,277.71,25.38,46.06,18.9,1.47,44.02,0.6
2021-10-13 00:00:00,89.68,271.53,27.2,48.96,30.05,1.55,45.15,0.6
2021-10-14 00:00:00,98.58,253.99,34.68,47.71,42.24,1.62,33.7,0.6
2021-10-15 00:00:00,82.99,207.79,29.81,44.3,40.72,1.51,39.66,0.6
2021-10-16 00:00:00,48.06,119.69,28.13,43.33,41.66,1.33,25.85,0.6
2021-10-17 00:00:00,23.32,75.33,25.91,43.37,40.11,1.32,27.06,0.6
2021-10-18 00:00:00,19.1,58.02,20.87,46.55,28.3,1.07,26.61,0.6
2021-10-19 00:00:00,19.96,48.68,21.77,44.65,28.53,1.19,27.73,0.6
2021-10-20 00:00:00,32.51,86.35,25.06,49.0,13.97,1.29,45.56,0.6
2021-10-21 00:00:00,44.77,133.46,25.25,47.99,15.01,1.32,49.87,0.6
2021-10-22 00:00:00,63.3,209.78,26.11,49.36,18.56,1.67,45.33,0.6
2021-10-23 00:00:00,73.75,282.85,29.35,47.87,26.08,1.55,38.86,0.6
2021-10-24 00:00:00,93.31,281.14,28.22,52.12,19.45,1.33,42.81,0.6
2021-10-25 00:00:00,79.58,218.44,27.52,52.81,14.75,1.56,39.75,0.6
2021-10-26 00:00:00,92.74,277.36,31.46,50.74,34.88,1.33,29.53,0.43
2021-10-27 00:00:00,66.89,192.54,28.35,47.56,29.84,1.12,40.49,0.35
2021-10-28 00:00:00,77.78,257.12,36.62,48.87,34.02,1.38,41.02,0.64
2021-10-29 00:00:00,77.64,242.07,35.42,51.92,36.59,1.27,37.61,0.73
2021-10-30 00:00:00,80.09,238.02,36.08,46.13,19.91,0.95,48.65,0.6
2021-10-31 00:00:00,103.61,268.8,34.44,45.28,42.86,1.2,35.57,0.51
2021-11-01 00:00:00,121.91,333.25,29.95,44.71,32.43,1.03,46.88,0.39
2021-11-02 00:00:00,90.06,259.71,34.37,39.83,57.92,1.09,30.46,0.6
2021-11-03 00:00:00,74.54,202.45,35.55,45.69,53.94,1.31,28.46,0.6
2021-11-04 00:00:00,118.43,235.21,38.0,48.08,54.63,1.11,30.92,0.6
2021-11-05 00:00:00,107.41,213.96,25.27,43.22,36.25,0.99,40.64,0.6
2021-11-06 00:00:00,92.04,293.55,27.45,38.76,22.19,1.2,74.54,0.6
2021-11-07 00:00:00,157.39,322.99,32.5,39.27,26.23,2.03,47.29,0.6
2021-11-08 00:00:00,170.27,389.29,32.07,37.68,23.16,1.33,45.72,0.6
2021-11-09 00:00:00,198.21,388.92,31.36,38.54,35.81,1.82,47.84,0.6
2021-11-10 00:00:00,166.54,396.7,35.37,37.32,30.98,1.88,40.37,0.6
2021-11-11 00:00:00,139.72,312.05,31.66,37.56,31.0,1.42,40.32,0.6
2021-11-12 00:00:00,99.53,228.29,33.74,33.1,35.96,1.1,37.43,0.6
2021-11-13 00:00:00,104.7,250.98,34.45,28.49,34.34,1.15,35.38,0.6
2021-11-14 00:00:00,106.55,300.4,36.74,28.9,49.12,1.56,37.5,0.6
2021-11-15 00:00:00,130.25,302.33,22.41,29.78,47.49,1.43,42.0,0.6
2021-11-16 00:00:00,142.11,349.36,29.59,29.59,32.59,1.73,49.06,0.6
2021-11-17 00:00:00,120.78,281.5,34.96,34.24,45.64,1.92,42.61,0.6
2021-11-18 00:00:00,124.25,280.96,41.26,37.37,55.11,1.58,27.78,0.6
2021-11-19 00:00:00,151.6,352.47,44.17,38.07,59.34,2.23,27.47,0.6
2021-11-20 00:00:00,152.11,347.64,35.97,39.71,47.21,1.83,28.72,0.6
2021-11-21 00:00:00,141.15,340.12,33.35,41.71,58.23,1.54,47.03,0.6
2021-11-22 00:00:00,89.42,265.23,31.77,41.27,25.55,1.74,39.04,0.6
2021-11-23 00:00:00,100.02,290.77,34.4,45.82,27.37,1.5,47.91,0.6
2021-11-24 00:00:00,146.91,481.9,46.01,60.44,153.58,,37.11,0.6
2021-11-25 00:00:00,106.01,318.88,39.65,51.1,51.66,,44.02,0.6
2021-11-26 00:00:00,154.71,354.47,41.58,57.25,51.1,1.56,30.52,0.6
2021-11-27 00:00:00,181.51,407.36,34.45,54.81,43.06,1.72,45.34,0.6
2021-11-28 00:00:00,157.0,389.36,34.35,56.19,40.18,1.63,40.37,0.6
2021-11-29 00:00:00,145.99,338.15,31.85,59.5,23.63,1.71,37.41,0.6
2021-11-30 00:00:00,143.4,348.63,34.83,58.05,42.15,1.74,39.79,0.6
2021-12-01 00:00:00,180.09,380.34,32.9,57.25,28.74,2.03,41.39,0.6
2021-12-02 00:00:00,208.86,379.11,30.74,62.38,38.3,2.28,41.74,0.6
2021-12-03 00:00:00,189.58,372.73,36.79,59.79,40.32,1.59,39.96,0.6
2021-12-04 00:00:00,231.64,462.24,38.87,68.42,67.06,1.81,54.16,0.6
2021-12-05 00:00:00,200.39,367.82,24.32,62.83,42.12,,28.39,0.6
2021-12-06 00:00:00,121.83,304.95,30.17,64.77,43.72,,39.79,0.6
2021-12-07 00:00:00,101.06,224.67,25.21,67.91,30.32,,53.04,0.6
2021-12-08 00:00:00,241.33,848.0,34.44,96.97,121.59,0.0,14.15,0.6
2021-12-09 00:00:00,110.32,329.88,28.16,90.29,64.01,1.23,51.45,0.6
2021-12-10 00:00:00,159.15,329.98,35.99,67.91,,1.06,42.39,0.6
2021-12-11 00:00:00,115.29,262.41,32.97,66.4,34.92,1.03,47.64,0.6
2021-12-12 00:00:00,142.97,287.39,35.9,66.31,73.77,1.24,23.4,0.6
2021-12-13 00:00:00,146.31,300.06,41.25,65.73,71.78,1.23,28.36,0.6
2021-12-14 00:00:00,167.27,357.6,44.13,66.57,56.6,1.5,25.68,0.6
2021-12-15 00:00:00,168.43,366.75,35.74,67.12,39.61,1.29,41.54,0.6
2021-12-16 00:00:00,174.52,430.36,35.8,63.05,46.08,1.69,31.72,0.6
2021-12-17 00:00:00,158.8,398.4,31.78,59.81,62.86,1.67,38.73,0.6
2021-12-18 00:00:00,87.74,215.52,34.9,69.51,46.84,0.81,55.35,0.6
2021-12-19 00:00:00,99.71,250.02,32.49,72.5,39.41,1.11,46.33,0.6
2021-12-20 00:00:00,132.04,239.54,42.66,77.8,29.37,1.04,37.07,0.6
2021-12-21 00:00:00,140.12,287.8,39.85,78.35,39.26,1.07,34.89,0.6
2021-12-22 00:00:00,152.21,338.94,44.82,77.46,32.17,1.4,34.54,0.6
2021-12-23 00:00:00,182.08,350.43,48.15,70.8,53.5,1.63,35.73,0.6
2021-12-24 00:00:00,176.11,393.97,42.35,68.04,75.37,1.48,26.82,0.6
2021-12-25 00:00:00,172.54,418.63,40.06,74.61,46.1,1.03,47.58,0.6
2021-12-26 00:00:00,194.57,377.59,40.97,77.04,56.77,2.02,30.56,0.6
2021-12-27 00:00:00,160.49,319.53,34.48,78.46,44.82,1.79,30.62,0.6
2021-12-28 00:00:00,149.64,269.07,34.58,74.22,39.64,1.39,28.16,0.53
2021-12-29 00:00:00,103.01,129.99,21.1,62.3,29.68,1.25,17.04,0.46
2021-12-30 00:00:00,100.72,193.76,30.7,57.92,57.46,1.22,21.67,0.36
2021-12-31 00:00:00,69.99,133.64,25.86,52.4,40.01,0.84,27.61,0.4
2022-01-01 00:00:00,111.65,191.36,35.24,52.12,60.17,1.05,19.04,0.4
2022-01-02 00:00:00,118.57,196.19,34.09,48.61,43.58,0.99,21.5,0.4
2022-01-03 00:00:00,159.76,281.18,35.22,48.35,46.58,0.98,29.51,0.4
2022-01-04 00:00:00,204.89,313.65,37.35,52.05,57.92,2.0,26.36,0.4
2022-01-05 00:00:00,128.69,300.32,34.95,47.29,67.19,1.25,31.12,0.4
2022-01-06 00:00:00,154.82,283.03,34.98,46.08,58.14,0.94,39.91,0.4
2022-01-07 00:00:00,127.52,258.92,32.74,48.03,53.35,1.26,24.58,0.4
2022-01-08 00:00:00,92.59,178.35,29.87,47.13,32.5,0.86,48.07,0.4
2022-01-09 00:00:00,76.18,147.96,29.91,46.59,34.21,0.91,20.77,0.4
2022-01-10 00:00:00,65.01,123.44,25.28,47.59,45.05,0.65,26.73,0.4
2022-01-11 00:00:00,91.58,132.19,22.26,49.56,37.49,1.01,15.85,0.4
2022-01-12 00:00:00,79.81,125.97,23.61,47.45,28.39,0.6,32.34,0.4
2022-01-13 00:00:00,81.75,175.02,35.81,64.83,54.91,0.77,30.09,0.33
2022-01-14 00:00:00,111.77,223.89,34.85,53.28,53.02,0.95,40.85,0.4
2022-01-15 00:00:00,114.06,171.78,32.7,52.2,48.08,1.03,58.3,0.42
2022-01-16 00:00:00,155.19,241.78,30.26,57.89,36.3,0.83,43.72,0.44
2022-01-17 00:00:00,138.66,238.16,33.86,59.52,52.43,0.64,21.41,0.43
2022-01-18 00:00:00,130.07,242.9,33.23,67.06,38.73,1.04,32.93,0.48
2022-01-19 00:00:00,109.28,247.2,35.3,68.12,62.11,1.1,25.64,0.52
2022-01-20 00:00:00,129.86,285.99,35.06,65.26,45.86,1.19,32.75,0.56
2022-01-21 00:00:00,158.09,304.82,38.99,59.69,55.24,0.98,31.67,0.54
2022-01-22 00:00:00,129.38,255.6,34.28,54.73,40.97,0.92,34.89,0.52
2022-01-23 00:00:00,110.37,191.45,30.37,54.09,54.19,1.01,34.85,0.48
2022-01-24 00:00:00,108.77,180.42,30.7,59.42,48.21,0.68,26.8,0.46
2022-01-25 00:00:00,94.44,245.27,31.82,65.08,38.59,0.64,50.11,0.41
2022-01-26 00:00:00,54.34,135.65,31.32,64.85,30.59,0.55,53.41,0.41
2022-01-27 00:00:00,57.25,142.58,33.76,64.63,34.48,0.57,53.99,0.33
2022-01-28 00:00:00,63.12,168.36,45.1,52.49,34.19,0.67,37.88,0.33
2022-01-29 00:00:00,76.73,207.51,52.68,54.78,42.05,0.85,40.35,0.4
2022-01-30 00:00:00,69.98,201.2,56.55,56.84,33.2,0.86,40.59,0.35
2022-01-31 00:00:00,80.52,199.25,59.45,54.86,27.78,0.82,42.63,0.38
2022-02-01 00:00:00,88.88,279.72,62.05,54.71,30.17,1.01,33.76,0.4
2022-02-02 00:00:00,114.88,306.68,62.74,54.67,26.93,1.18,41.78,0.48
2022-02-03 00:00:00,83.68,203.8,65.97,53.71,47.21,0.77,59.38,0.37
2022-02-04 00:00:00,43.68,122.01,62.76,52.03,33.83,0.56,48.66,0.29
2022-02-05 00:00:00,51.62,146.91,61.31,57.59,31.04,0.69,48.56,0.33
2022-02-06 00:00:00,102.88,232.11,64.07,56.57,35.41,1.19,34.3,0.41
2022-02-07 00:00:00,90.27,209.0,64.22,57.83,28.06,0.85,40.66,0.42
2022-02-08 00:00:00,101.38,350.14,67.11,56.87,37.0,1.09,38.57,0.44
2022-02-09 00:00:00,88.49,198.9,67.11,54.78,37.03,0.85,28.06,0.41
2022-02-10 00:00:00,106.39,171.41,61.14,49.08,28.77,0.96,46.78,0.41
2022-02-11 00:00:00,59.02,149.39,62.78,48.3,31.9,0.74,49.74,0.33
2022-02-12 00:00:00,62.03,188.2,67.2,52.0,35.97,0.7,40.33,0.33
2022-02-13 00:00:00,79.3,218.05,67.43,48.07,28.78,0.82,47.08,0.38
2022-02-14 00:00:00,82.59,229.75,70.64,47.18,39.18,0.95,38.47,0.38
2022-02-15 00:00:00,113.79,347.79,77.85,47.78,50.67,1.03,28.61,0.41
2022-02-16 00:00:00,102.08,283.46,77.85,44.77,40.45,0.94,39.83,0.42
2022-02-17 00:00:00,90.17,242.79,64.34,44.23,18.67,0.94,44.86,0.4
2022-02-18 00:00:00,86.28,328.51,66.36,46.57,18.48,0.82,38.48,0.35
2022-02-19 00:00:00,107.95,412.6,69.55,48.06,23.18,0.95,34.93,0.39
2022-02-20 00:00:00,83.5,305.94,72.31,46.46,19.81,0.82,39.43,0.37
2022-02-21 00:00:00,78.67,305.19,69.89,47.64,18.32,0.81,41.79,0.35
2022-02-22 00:00:00,114.53,328.43,70.25,51.19,43.93,1.37,32.44,0.44
2022-02-23 00:00:00,95.75,270.79,70.36,49.81,39.56,0.84,44.74,0.39
2022-02-24 00:00:00,94.53,328.32,69.74,49.38,25.98,0.98,43.52,0.41
2022-02-25 00:00:00,92.97,207.04,71.53,45.07,49.42,0.93,35.77,0.36
2022-02-26 00:00:00,90.89,297.95,71.33,43.15,29.78,0.88,37.97,0.39
2022-02-27 00:00:00,86.04,195.88,66.6,42.81,30.88,0.7,50.82,0.32
2022-02-28 00:00:00,107.63,266.92,70.35,45.05,48.2,1.04,35.29,0.4
2022-03-01 00:00:00,68.53,230.94,73.63,46.04,35.34,0.79,42.57,0.36
2022-03-02 00:00:00,83.4,310.79,75.64,46.33,34.64,0.79,35.5,0.36
2022-03-03 00:00:00,127.98,441.29,80.5,43.47,71.37,1.14,18.26,0.4
2022-03-04 00:00:00,99.25,473.4,70.8,41.88,66.73,1.19,34.83,0.43
2022-03-05 00:00:00,56.99,257.43,67.62,43.83,26.24,0.6,56.44,0.32
2022-03-06 00:00:00,86.52,302.96,77.34,42.48,50.73,1.07,31.83,0.4
2022-03-07 00:00:00,91.17,318.03,75.75,39.44,57.08,0.97,29.26,0.39
2022-03-08 00:00:00,64.31,228.0,69.3,40.56,22.77,0.92,51.33,0.33
2022-03-09 00:00:00,85.07,301.61,65.34,44.34,19.4,0.96,40.63,0.34
2022-03-10 00:00:00,61.78,235.11,66.72,45.14,17.98,0.9,49.29,0.33
2022-03-11 00:00:00,71.79,286.05,65.42,44.13,23.05,0.86,48.93,0.33
2022-03-12 00:00:00,69.89,336.6,64.78,45.18,22.42,0.73,42.74,0.32
2022-03-13 00:00:00,55.05,246.95,58.34,48.93,59.25,0.69,45.66,0.26
2022-03-14 00:00:00,100.43,384.56,63.79,44.07,34.46,1.72,36.62,0.35
2022-03-15 00:00:00,112.15,396.8,63.78,41.62,29.47,1.4,45.87,0.41
2022-03-16 00:00:00,115.47,378.78,65.82,40.58,31.87,1.4,53.23,0.41
2022-03-17 00:00:00,118.25,370.28,72.57,38.66,41.55,1.35,35.28,0.39
2022-03-18 00:00:00,120.25,245.08,60.4,41.75,36.31,1.42,80.46,0.38
2022-03-19 00:00:00,105.61,232.38,59.64,39.8,53.14,0.82,86.74,0.34
2022-03-20 00:00:00,110.25,352.04,82.12,41.02,36.48,0.96,69.86,0.36
2022-03-21 00:00:00,107.12,489.8,104.51,42.39,29.34,1.08,43.85,0.37
2022-03-22 00:00:00,101.96,409.56,102.14,46.81,38.22,1.09,47.47,0.36
2022-03-23 00:00:00,91.79,411.25,102.41,51.11,36.14,1.09,50.44,0.36
2022-03-24 00:00:00,159.91,435.08,103.45,54.32,37.29,1.58,60.95,0.42
2022-03-25 00:00:00,148.43,510.85,107.36,51.7,31.87,1.57,52.83,0.51
2022-03-26 00:00:00,101.8,461.06,104.92,51.84,41.0,1.11,47.9,0.37
2022-03-27 00:00:00,146.59,482.13,108.53,55.51,37.63,1.46,39.6,0.43
2022-03-28 00:00:00,197.86,535.78,114.93,60.93,33.96,1.99,47.25,0.56
2022-03-29 00:00:00,192.35,463.59,107.4,60.46,41.04,1.62,45.06,0.51
2022-03-30 00:00:00,175.26,418.35,110.1,64.02,32.49,1.5,47.67,0.51
